0.353468, 0.352762, 0.352397, 0.352296, 0.352593, 0.353032, 0.353588, 0.354242, 0.354978, 0.355783, 0.356649, 0.357779, 0.358414, 0.359117, 0.359882, 0.360699, 0.361565, 0.362473, 0.363419, 0.364399, 0.365411, 0.366450, 0.367515, 0.368603, 0.369712, 0.370841, 0.371988, 0.373151, 0.374329, 0.375522, 0.376727, 0.377945, 0.379173, 0.380413, 0.381662, 0.382920, 0.384187, 0.385461, 0.386744, 0.388033, 0.389329, 0.390861, 0.392070, 0.393288, 0.394515, 0.395751, 0.396995, 0.398246, 0.399505, 0.400771, 0.402044, 0.403323, 0.404608, 0.405899, 0.407195, 0.408497, 0.409803, 0.411114, 0.412430, 0.413751, 0.415075, 0.416403, 0.417736, 0.419072, 0.420411, 0.421755, 0.423101, 0.424450, 0.425803, 0.427158, 0.428517, 0.429878, 0.431241, 0.432607, 0.433976, 0.435347, 0.436720, 0.438095, 0.439473, 0.440852, 0.442234, 0.443617, 0.445003, 0.446390, 0.447779, 0.449169, 0.450561, 0.451955, 0.453351, 0.454747, 0.456146, 0.457545, 0.458946, 0.460349, 0.461752, 0.463157, 0.464563, 0.465971, 0.467379, 0.468789,
0.353251, 0.352436, 0.351979, 0.351802, 0.351907, 0.352300, 0.352816, 0.353434, 0.354138, 0.354915, 0.355755, 0.356649, 0.357819, 0.358487, 0.359218, 0.360005, 0.360842, 0.361724, 0.362646, 0.363604, 0.364595, 0.365614, 0.366661, 0.367732, 0.368825, 0.369938, 0.371071, 0.372220, 0.373386, 0.374566, 0.375760, 0.376966, 0.378184, 0.379414, 0.380653, 0.381902, 0.383160, 0.384427, 0.385701, 0.386983, 0.388272, 0.389567, 0.390869, 0.392452, 0.393668, 0.394893, 0.396126, 0.397367, 0.398616, 0.399873, 0.401136, 0.402406, 0.403683, 0.404965, 0.406253, 0.407547, 0.408846, 0.410150, 0.411458, 0.412771, 0.414089, 0.415411, 0.416737, 0.418066, 0.419400, 0.420737, 0.422077, 0.423421, 0.424768, 0.426118, 0.427471, 0.428827, 0.430186, 0.431547, 0.432911, 0.434277, 0.435646, 0.437017, 0.438390, 0.439765, 0.441142, 0.442522, 0.443903, 0.445286, 0.446671, 0.448058, 0.449447, 0.450837, 0.452229, 0.453622, 0.455017, 0.456413, 0.457811, 0.459210, 0.460611, 0.462012, 0.463416, 0.464820, 0.466225, 0.467632,
0.353038, 0.352112, 0.351563, 0.351308, 0.351220, 0.351567, 0.352042, 0.352624, 0.353296, 0.354044, 0.354858, 0.355729, 0.356649, 0.357855, 0.358553, 0.359310, 0.360120, 0.360975, 0.361873, 0.362809, 0.363778, 0.364778, 0.365806, 0.366859, 0.367936, 0.369034, 0.370152, 0.371288, 0.372441, 0.373608, 0.374791, 0.375986, 0.377194, 0.378413, 0.379643, 0.380883, 0.382132, 0.383390, 0.384657, 0.385931, 0.387212, 0.388501, 0.389795, 0.391096, 0.392403, 0.393715, 0.395257, 0.396488, 0.397727, 0.398974, 0.400228, 0.401489, 0.402757, 0.404031, 0.405311, 0.406597, 0.407888, 0.409184, 0.410486, 0.411792, 0.413103, 0.414418, 0.415737, 0.417061, 0.418388, 0.419719, 0.421054, 0.422392, 0.423734, 0.425078, 0.426426, 0.427777, 0.429130, 0.430487, 0.431846, 0.433207, 0.434571, 0.435938, 0.437307, 0.438678, 0.440051, 0.441426, 0.442803, 0.444183, 0.445564, 0.446947, 0.448332, 0.449718, 0.451107, 0.452497, 0.453888, 0.455281, 0.456676, 0.458072, 0.459469, 0.460868, 0.462268, 0.463669, 0.465072, 0.466476,
0.352327, 0.351792, 0.351150, 0.350815, 0.350726, 0.350831, 0.351266, 0.351811, 0.352451, 0.353171, 0.353959, 0.354806, 0.355705, 0.356649, 0.357889, 0.358615, 0.359396, 0.360226, 0.361099, 0.362012, 0.362960, 0.363941, 0.364950, 0.365986, 0.367047, 0.368129, 0.369233, 0.370355, 0.371494, 0.372650, 0.373820, 0.375004, 0.376202, 0.377411, 0.378631, 0.379862, 0.381102, 0.382352, 0.383611, 0.384877, 0.386151, 0.387432, 0.388720, 0.390015, 0.391315, 0.392621, 0.393933, 0.395250, 0.396838, 0.398075, 0.399320, 0.400572, 0.401831, 0.403097, 0.404369, 0.405647, 0.406930, 0.408219, 0.409513, 0.410812, 0.412116, 0.413425, 0.414738, 0.416055, 0.417376, 0.418701, 0.420030, 0.421363, 0.422699, 0.424038, 0.425380, 0.426726, 0.428075, 0.429426, 0.430780, 0.432137, 0.433497, 0.434859, 0.436223, 0.437590, 0.438959, 0.440330, 0.441704, 0.443079, 0.444456, 0.445836, 0.447217, 0.448600, 0.449985, 0.451371, 0.452759, 0.454149, 0.455540, 0.456933, 0.458327, 0.459723, 0.461120, 0.462518, 0.463918, 0.465319,
0.351672, 0.351475, 0.350739, 0.350325, 0.350168, 0.350217, 0.350488, 0.350997, 0.351605, 0.352296, 0.353058, 0.353882, 0.354759, 0.355683, 0.356649, 0.357651, 0.358672, 0.359476, 0.360325, 0.361215, 0.362142, 0.363102, 0.364093, 0.365112, 0.366156, 0.367223, 0.368312, 0.369420, 0.370547, 0.371690, 0.372848, 0.374021, 0.375208, 0.376407, 0.377618, 0.378839, 0.380071, 0.381312, 0.382563, 0.383822, 0.385088, 0.386362, 0.387644, 0.388931, 0.390226, 0.391526, 0.392832, 0.394143, 0.395459, 0.396780, 0.398106, 0.399655, 0.400905, 0.402162, 0.403426, 0.404696, 0.405972, 0.407253, 0.408540, 0.409832, 0.411130, 0.412432, 0.413738, 0.415049, 0.416364, 0.417683, 0.419006, 0.420333, 0.421663, 0.422997, 0.424335, 0.425675, 0.427019, 0.428365, 0.429715, 0.431067, 0.432422, 0.433780, 0.435140, 0.436502, 0.437867, 0.439234, 0.440604, 0.441975, 0.443349, 0.444724, 0.446102, 0.447481, 0.448862, 0.450245, 0.451630, 0.453016, 0.454404, 0.455794, 0.457185, 0.458578, 0.459972, 0.461367, 0.462764, 0.464162,
0.351025, 0.350730, 0.350331, 0.349838, 0.349612, 0.349601, 0.349709, 0.350182, 0.350757, 0.351419, 0.352155, 0.352955, 0.353811, 0.354716, 0.355663, 0.356649, 0.357668, 0.358725, 0.359550, 0.360417, 0.361323, 0.362264, 0.363236, 0.364237, 0.365265, 0.366316, 0.367390, 0.368485, 0.369598, 0.370729, 0.371876, 0.373038, 0.374213, 0.375402, 0.376603, 0.377816, 0.379039, 0.380271, 0.381514, 0.382765, 0.384024, 0.385291, 0.386565, 0.387847, 0.389134, 0.390429, 0.391728, 0.393034, 0.394345, 0.395661, 0.396981, 0.398306, 0.399636, 0.401228, 0.402483, 0.403745, 0.405013, 0.406287, 0.407567, 0.408852, 0.410143, 0.411438, 0.412738, 0.414043, 0.415352, 0.416665, 0.417982, 0.419303, 0.420628, 0.421957, 0.423289, 0.424624, 0.425963, 0.427304, 0.428649, 0.429997, 0.431347, 0.432700, 0.434056, 0.435414, 0.436775, 0.438138, 0.439503, 0.440871, 0.442241, 0.443613, 0.444986, 0.446362, 0.447740, 0.449120, 0.450501, 0.451884, 0.453269, 0.454655, 0.456043, 0.457433, 0.458824, 0.460216, 0.461610, 0.463005,
0.350386, 0.350006, 0.349926, 0.349352, 0.349057, 0.348987, 0.349102, 0.349366, 0.349908, 0.350541, 0.351250, 0.352027, 0.352861, 0.353746, 0.354676, 0.355645, 0.356649, 0.357684, 0.358775, 0.359619, 0.360504, 0.361424, 0.362378, 0.363362, 0.364373, 0.365409, 0.366468, 0.367549, 0.368649, 0.369767, 0.370902, 0.372053, 0.373218, 0.374396, 0.375588, 0.376791, 0.378005, 0.379229, 0.380463, 0.381707, 0.382958, 0.384218, 0.385486, 0.386760, 0.388042, 0.389330, 0.390624, 0.391924, 0.393229, 0.394540, 0.395855, 0.397175, 0.398500, 0.399829, 0.401162, 0.402499, 0.404055, 0.405321, 0.406594, 0.407872, 0.409156, 0.410444, 0.411738, 0.413036, 0.414339, 0.415646, 0.416958, 0.418273, 0.419593, 0.420916, 0.422243, 0.423573, 0.424907, 0.426243, 0.427583, 0.428926, 0.430272, 0.431621, 0.432972, 0.434326, 0.435683, 0.437042, 0.438403, 0.439767, 0.441133, 0.442501, 0.443871, 0.445243, 0.446618, 0.447994, 0.449372, 0.450751, 0.452133, 0.453516, 0.454901, 0.456287, 0.457675, 0.459065, 0.460456, 0.461848,
0.349755, 0.349289, 0.349153, 0.348869, 0.348505, 0.348375, 0.348437, 0.348658, 0.349058, 0.349661, 0.350344, 0.351097, 0.351910, 0.352775, 0.353686, 0.354639, 0.355627, 0.356649, 0.357699, 0.358821, 0.359684, 0.360585, 0.361520, 0.362486, 0.363480, 0.364501, 0.365545, 0.366612, 0.367699, 0.368804, 0.369928, 0.371067, 0.372221, 0.373390, 0.374571, 0.375765, 0.376970, 0.378186, 0.379412, 0.380647, 0.381892, 0.383144, 0.384405, 0.385673, 0.386948, 0.388230, 0.389518, 0.390812, 0.392112, 0.393417, 0.394728, 0.396043, 0.397363, 0.398687, 0.400016, 0.401349, 0.402685, 0.404025, 0.405620, 0.406892, 0.408168, 0.409450, 0.410737, 0.412030, 0.413326, 0.414628, 0.415933, 0.417243, 0.418557, 0.419875, 0.421196, 0.422522, 0.423850, 0.425182, 0.426517, 0.427856, 0.429197, 0.430541, 0.431888, 0.433238, 0.434590, 0.435945, 0.437303, 0.438663, 0.440025, 0.441389, 0.442756, 0.444124, 0.445495, 0.446868, 0.448242, 0.449619, 0.450997, 0.452377, 0.453759, 0.455142, 0.456527, 0.457914, 0.459302, 0.460691,
0.349132, 0.348579, 0.348371, 0.348389, 0.347955, 0.347764, 0.347773, 0.347948, 0.348207, 0.348781, 0.349437, 0.350166, 0.350957, 0.351802, 0.352695, 0.353631, 0.354604, 0.355611, 0.356649, 0.357713, 0.358864, 0.359745, 0.360661, 0.361609, 0.362587, 0.363592, 0.364622, 0.365674, 0.366748, 0.367841, 0.368953, 0.370081, 0.371224, 0.372382, 0.373554, 0.374738, 0.375935, 0.377142, 0.378360, 0.379587, 0.380824, 0.382069, 0.383323, 0.384585, 0.385853, 0.387129, 0.388411, 0.389700, 0.390994, 0.392294, 0.393599, 0.394909, 0.396224, 0.397544, 0.398868, 0.400197, 0.401529, 0.402865, 0.404205, 0.405548, 0.406895, 0.408456, 0.409737, 0.411023, 0.412313, 0.413609, 0.414909, 0.416213, 0.417521, 0.418834, 0.420150, 0.421470, 0.422794, 0.424121, 0.425451, 0.426785, 0.428122, 0.429462, 0.430804, 0.432150, 0.433498, 0.434849, 0.436202, 0.437558, 0.438917, 0.440277, 0.441640, 0.443005, 0.444372, 0.445742, 0.447113, 0.448486, 0.449861, 0.451238, 0.452616, 0.453997, 0.455379, 0.456762, 0.458148, 0.459534,
0.348515, 0.347876, 0.347595, 0.347911, 0.347406, 0.347155, 0.347111, 0.347238, 0.347510, 0.347899, 0.348529, 0.349234, 0.350003, 0.350828, 0.351703, 0.352622, 0.353580, 0.354573, 0.355597, 0.356649, 0.357726, 0.358905, 0.359802, 0.360733, 0.361694, 0.362683, 0.363698, 0.364737, 0.365797, 0.366878, 0.367977, 0.369094, 0.370226, 0.371374, 0.372536, 0.373711, 0.374898, 0.376097, 0.377307, 0.378526, 0.379756, 0.380994, 0.382240, 0.383495, 0.384757, 0.386027, 0.387303, 0.388586, 0.389875, 0.391169, 0.392469, 0.393775, 0.395085, 0.396400, 0.397720, 0.399044, 0.400372, 0.401704, 0.403040, 0.404379, 0.405722, 0.407068, 0.408418, 0.410016, 0.411300, 0.412590, 0.413884, 0.415182, 0.416485, 0.417792, 0.419103, 0.420418, 0.421737, 0.423059, 0.424385, 0.425714, 0.427046, 0.428382, 0.429720, 0.431061, 0.432405, 0.433752, 0.435102, 0.436454, 0.437808, 0.439165, 0.440524, 0.441886, 0.443250, 0.444615, 0.445983, 0.447353, 0.448725, 0.450098, 0.451474, 0.452851, 0.454230, 0.455611, 0.456993, 0.458377,
0.347906, 0.347179, 0.346825, 0.346759, 0.346860, 0.346548, 0.346450, 0.346531, 0.346760, 0.347116, 0.347620, 0.348301, 0.349048, 0.349853, 0.350710, 0.351612, 0.352554, 0.353532, 0.354543, 0.355583, 0.356649, 0.357738, 0.358943, 0.359856, 0.360800, 0.361774, 0.362774, 0.363798, 0.364845, 0.365913, 0.367001, 0.368106, 0.369228, 0.370365, 0.371517, 0.372683, 0.373861, 0.375051, 0.376253, 0.377465, 0.378686, 0.379917, 0.381157, 0.382405, 0.383661, 0.384924, 0.386194, 0.387471, 0.388754, 0.390044, 0.391339, 0.392639, 0.393944, 0.395255, 0.396570, 0.397889, 0.399213, 0.400541, 0.401873, 0.403209, 0.404548, 0.405891, 0.407237, 0.408586, 0.409938, 0.411570, 0.412859, 0.414152, 0.415449, 0.416751, 0.418057, 0.419367, 0.420680, 0.421998, 0.423319, 0.424643, 0.425971, 0.427302, 0.428636, 0.429973, 0.431313, 0.432656, 0.434001, 0.435349, 0.436700, 0.438053, 0.439409, 0.440767, 0.442127, 0.443489, 0.444853, 0.446220, 0.447589, 0.448959, 0.450331, 0.451706, 0.453082, 0.454459, 0.455839, 0.457220,
0.347303, 0.346488, 0.346060, 0.345932, 0.346316, 0.345942, 0.345791, 0.345824, 0.346012, 0.346330, 0.346710, 0.347366, 0.348092, 0.348877, 0.349715, 0.350600, 0.351527, 0.352491, 0.353488, 0.354515, 0.355570, 0.356649, 0.357750, 0.358978, 0.359906, 0.360864, 0.361849, 0.362860, 0.363894, 0.364949, 0.366024, 0.367118, 0.368229, 0.369356, 0.370498, 0.371655, 0.372824, 0.374005, 0.375198, 0.376402, 0.377616, 0.378840, 0.380073, 0.381314, 0.382563, 0.383820, 0.385085, 0.386356, 0.387633, 0.388917, 0.390207, 0.391502, 0.392803, 0.394109, 0.395419, 0.396734, 0.398054, 0.399378, 0.400706, 0.402037, 0.403373, 0.404712, 0.406054, 0.407400, 0.408749, 0.410100, 0.411455, 0.412813, 0.414413, 0.415709, 0.417010, 0.418315, 0.419623, 0.420936, 0.422252, 0.423572, 0.424895, 0.426221, 0.427551, 0.428884, 0.430220, 0.431559, 0.432900, 0.434244, 0.435591, 0.436941, 0.438293, 0.439647, 0.441004, 0.442363, 0.443724, 0.445087, 0.446452, 0.447820, 0.449189, 0.450560, 0.451933, 0.453308, 0.454684, 0.456062,
0.346707, 0.345803, 0.345301, 0.345111, 0.345166, 0.345339, 0.345134, 0.345119, 0.345265, 0.345545, 0.345941, 0.346432, 0.347135, 0.347900, 0.348719, 0.349588, 0.350499, 0.351448, 0.352432, 0.353447, 0.354490, 0.355558, 0.356649, 0.357761, 0.359012, 0.359954, 0.360924, 0.361921, 0.362941, 0.363984, 0.365047, 0.366130, 0.367230, 0.368347, 0.369479, 0.370626, 0.371786, 0.372959, 0.374143, 0.375339, 0.376546, 0.377762, 0.378988, 0.380222, 0.381465, 0.382716, 0.383974, 0.385240, 0.386512, 0.387790, 0.389074, 0.390365, 0.391661, 0.392962, 0.394268, 0.395578, 0.396894, 0.398213, 0.399537, 0.400865, 0.402197, 0.403532, 0.404871, 0.406213, 0.407559, 0.408907, 0.410259, 0.411613, 0.412970, 0.414330, 0.415963, 0.417262, 0.418566, 0.419874, 0.421185, 0.422500, 0.423819, 0.425141, 0.426467, 0.427795, 0.429127, 0.430462, 0.431799, 0.433140, 0.434483, 0.435828, 0.437177, 0.438527, 0.439881, 0.441236, 0.442594, 0.443954, 0.445316, 0.446680, 0.448046, 0.449414, 0.450784, 0.452156, 0.453530, 0.454905,
